Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
LOC105331844,LOC105331844,0.0009894420866652554,-0.8603239413576524,0.4730753458841843,0.0017411749497038792,0.8603239413576524,0.4730753458841843
LOC105323503,LOC105323503,0.30751860053556135,-0.5538251274440673,0.10181138081756012,0.4513996057107307,0.5538251274440673,0.10181138081756085
LOC105331842,LOC105331842,1.057515702227825,-0.5657033952550442,0.08843936615189067,1.5653162797837874,0.5657033952550442,0.08843936615189067
LOC105331841,LOC105331841,0.023202416932300237,-0.7946257721538288,0.01740549231090266,0.04019212175566454,0.7946257721538288,0.01740549231090266
LOC109619196,LOC109619196,0.0,-2.5522016459953196,0.5418761553879831,0.00014509791247532326,2.5522016459953196,0.5418761553879831
LOC105331840,LOC105331840,4.947210433326277e-05,-0.5522016459953196,1.0,0.0,0.5522016459953196,1.0
LOC105331839,LOC105331839,0.0004947210433326277,-1.4146981222453867,0.17621298251421808,0.0013058812122779093,1.4146981222453867,0.176212982514218
LOC105338364,LOC105338364,4.947210433326277e-05,-0.5522016459953196,1.0,0.0,0.5522016459953196,1.0
LOC105338363,LOC105338363,9.894420866652554e-05,0.03276085472583645,1.0,0.0,-0.03276085472583645,1.0
LOC105338361,LOC105338361,0.00034630473033283937,-0.5522016459953196,1.0,0.0004352937374259698,0.5522016459953196,1.0
LOC105338360,LOC105338360,0.07049774867489944,-0.2317903149142757,0.6392532059872331,0.08270581011093427,0.2317903149142757,0.6392532059872331
LOC105338369,LOC105338369,0.0009399699823319926,-1.5522016459953214,0.023880243296976095,0.002756860337031142,1.5522016459953214,0.023880243296976095
LOC105338359,LOC105338359,0.15450138183277962,1.026309955899717,0.003011753298621606,0.07574111031211875,-1.026309955899717,0.003011753298621606
LOC105338358,LOC105338358,0.015385824447644721,-0.42667076391146175,0.3520409269162222,0.020603903571495902,0.42667076391146175,0.3520409269162222
LOC105338357,LOC105338357,0.026566520026962106,2.3899776996163364,5.532113843237756e-09,0.004933329024160991,-2.3899776996163364,5.532113843237756e-09
LOC105338356,LOC105338356,0.0020283562776637733,0.6701907753411263,0.5418761553879831,0.001160783299802586,-0.6701907753411263,0.5418761553879831
LOC105338354,LOC105338354,9.894420866652554e-05,0.03276085472583645,1.0,0.0,-0.03276085472583645,1.0
LOC105338355,LOC105338355,0.00034630473033283937,-0.5522016459953196,1.0,0.0004352937374259698,0.5522016459953196,1.0
LOC105338353,LOC105338353,0.2530003415603058,0.18429393837982833,0.8016474443956141,0.22258019773714588,-0.18429393837982833,0.8016474443956141
LOC117682784,LOC117682784,0.001088386295331781,-0.935530285546827,0.3690052444588986,0.0020313707746545256,0.935530285546827,0.3690052444588986
LOC105326415,LOC105326415,0.0114280561009837,-0.308930494982957,0.5898613697752866,0.014074497510106357,0.308930494982957,0.5898613697752866
LOC105326414,LOC105326414,0.00029683262599957663,-2.0667748188250794,0.04186260501659337,0.0013058812122779093,2.0667748188250794,0.04186260501659337
