Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
LOC117686849,LOC117686849,0.0016133992837233987,-0.27552015186255296,0.9673413709271764,0.0020086902782709888,0.27552015186255296,0.9673413709271764
LOC109618694,LOC109618694,0.00023048561196048554,1.0464079430248105,0.6432559078367491,0.0,-1.0464079430248105,0.6432559078367491
LOC117686853,LOC117686853,0.00023048561196048554,1.0464079430248105,0.6432559078367491,0.0,-1.0464079430248105,0.6432559078367491
LOC117686852,LOC117686852,0.00023048561196048554,1.0464079430248105,0.6432559078367491,0.0,-1.0464079430248105,0.6432559078367491
LOC117680531,LOC117680531,0.0011524280598024276,0.6313704437459666,0.6473858241729296,0.0006695634260903297,-0.6313704437459666,0.6473858241729292
LOC105327090,LOC105327090,0.0006914568358814566,2.0464079430248105,0.21576070060349256,0.0,-2.0464079430248105,0.21576070060349256
LOC117686851,LOC117686851,0.00023048561196048554,-0.5385545576963455,1.0,0.0004463756173935531,0.5385545576963455,1.0
LOC117686858,LOC117686858,0.0011524280598024276,0.04640794302481055,1.0,0.0011159390434838828,-0.04640794302481055,1.0
LOC105345632,LOC105345632,0.0,-0.9535920569751895,1.0,0.00022318780869677655,0.9535920569751895,1.0
LOC109618870,LOC109618870,0.0004609712239209711,0.04640794302481055,1.0,0.0004463756173935531,-0.04640794302481055,1.0
LOC117686862,LOC117686862,0.0,-0.9535920569751895,1.0,0.00022318780869677655,0.9535920569751895,1.0
LOC105338199,LOC105338199,0.00023048561196048554,1.0464079430248105,0.6432559078367491,0.0,-1.0464079430248105,0.6432559078367491
LOC105320598,LOC105320598,0.0,-2.9535920569751895,0.03677928701454123,0.0015623146608774359,2.9535920569751895,0.03677928701454123
LOC117687424,LOC117687424,0.0004609712239209711,-0.3686295562540334,1.0,0.0006695634260903297,0.3686295562540334,1.0
LOC105318153,LOC105318153,0.0,-0.9535920569751895,1.0,0.00022318780869677655,0.9535920569751895,1.0
LOC117680393,LOC117680393,0.0016133992837233987,1.4614454423036545,0.3133961917311828,0.0004463756173935531,-1.4614454423036545,0.3133961917311828
